"context","source","target"
"FeralInstinctDescription","Your instincts are so honed that you have advantage on initiative rolls. Additionally, if you are surprised at the beginning of combat and aren’t incapacitated, you can  act normally on your first turn, but only if you enter your rage before doing anything else on that turn"
"FeralInstinctTitle","Feral Instinct"
"BrutalCriticalDescription","You can roll one additional weapon damage die when determining the extra  damage for a critical hit with a melee attack."
"BrutalCriticalTitle","Brutal Critical"
"BrutalCriticalAdvancedDescription","Add another damage die to critical hits"
"BrutalCriticalAdvancedTitle","Brutal Critical (Advanced)"
"RelentlessRageDescription","If you drop to 0 hit points while you’re raging and don’t die outright, you can make a DC 10 Constitution saving throw. If you succeed, you drop to 1 hit point instead.  Each time you use this feature after the first, the DC increases by 5. When you  finish a short or long rest, the DC resets to 10"
"RelentlessRageTitle","Relentless Rage"
"PowerBerserkerFrenzyDescription","You can go into a frenzy when you rage. If you do so, for the duration of your rage you can make a single melee weapon attack as a bonus action on each of your  turns after this one. When your rage ends, you suffer one level of exhaustion."
"PowerBerserkerFrenzyTitle","Frenzy"
"ConditionBerserkerFrenzyDescription","As long as you rage, you can make a single melee weapon attack as a bonus action on each of your  turns after this one. When your rage ends, you suffer one level of exhaustion."
"ConditionBerserkerFrenzyTitle","Frenzied"
"PowerBerserkerMindlessRageDescription","You can't be charmed or frightened while raging."
"PowerBerserkerMindlessRageTitle","Mindless Rage"
"PowerBerserkerIntimidatingPresenceDescription","Frighten a creature until the end of your next turn if is fails a WIS saving throw against your CHA ability. "
"PowerBerserkerIntimidatingPresenceTitle","Intimidating Presence"
"WandererSkillsLoneWolfTitle","Lone Wolf"
"WandererSkillsLoneWolfDescription","Life in the Marches taught you everything you need to survive in hars environments."
"WandererSkillsCrafterTitle","Crafter"
"WandererSkillsCrafterDescription","When you own nothing, you need to make your own equipment. That's what you did."
"DruidWeaponProficiencyTitle","Druid  Weapon Proficiencies"
"DruidArmorProficiencyTitle","Druid  Armor Proficiencies"
"DruidSkillPointsTitle","Druid  Skills"
"DruidCircleDescription","At 2nd level, you choose a Druid Circle that further defines your relationship to Nature."
"DruidCircleTitle","Druid Circle"
"ForbiddenArmorFormat","You cannot wear any armor made of: {0}"
"LanguageProficiencyTitle","Druidic"
"LanguageProficiencyDescription","You know the druidic language"
"DruidSpellcastingTitle","Druid Spellcasting"
"PointPoolCircleLandBonusCantripTitle","Bonus Cantrip"
"PointPoolCircleLandBonusCantripDescription","Learn a druid cantrip of your choice"
"FeatureSetCircleLandCircleSpellsTitle","Circle Spells"
"FeatureSetCircleLandCircleSpellsDescription","Select a terrain to grant a range of spells which are always considered as prepared for you."
"FeatureSetCircleLandLandsStrideTitle","Land's Stride"
"FeatureSetCircleLandLandsStrideDescription","Moving through difficult terrain does not cost extra movement and you are immune to magical plant which impedede your movement, such as the Entangle or Spike Growth spells"
"FeatureSetCircleLandNaturesWardTitle","Nature's Ward"
"FeatureSetCircleLandNaturesWardDescription","You are immune to being charmed or frightened by elementals or fey, and you are immune to poison and disease"
"AncestrySorcererDraconicBlueTitle","Blue Ancestor - Lightning"
