"context","source","target"
"NecromancyTextObj01","Caer Tenarion. Iron Legion XXV. Year 24, Emperor Gwaltrian III"
"Optional_Lowlife_Quest_Tavern32_Deceiver_Success6","The sort of someone who nails people to doors in Fishtown."
"Optional_Lowlife_Quest_Tavern33_Thief_NPC","Misaye's crooked dice! I… I can get it for you."
"Optional_Lowlife_Quest_Tavern34_Deceiver_Success7","Just tell me where to find it. Then it might be wise to leave town."
"Optional_Lowlife_Quest_Tavern35_Deceiver_Success8","I hear the Southern Isles are lovely at this time of year."
"Optional_Lowlife_Quest_Tavern36_Thief_Failure1","Ooh! I'm so scared. Sell your drivel somewhere else."
"Optional_Lowlife_Quest_Tavern37_Any_Allfailed","Perhaps you missed our nice badge, here."
"Optional_Lowlife_Quest_Tavern38_Thief_NPC","The Council? Oh, come on…"
"Optional_Lowlife_Quest_Tavern39_Thief_NPC","It's in Misaye's temple for safekeeping."
"Optional_Lowlife_Quest_Tavern40_Thief_NPC","Ask Nel for a bowl of soup."
"Optional_Lowlife_Quest_Tavern41_Lowlife_Default","Nel? I just talked to him… I should have known…"
"Optional_Lowlife_Quest_Tavern41_Cynical_Default","Bowl of soup? That's the worst password I've ever heard!"
"Optional_Lowlife_Quest_Temple1_Lowlife_Default","Hey, Nel. So, I'm supposed to ask you for, uh…"
"Optional_Lowlife_Quest_Temple2_Nel_NPC","A bowl of soup?"
"Optional_Lowlife_Quest_Temple3_Lowlife_Default","You knew? "
"Optional_Lowlife_Quest_Temple4_Nel_NPC","Of course! Misaye sees all!"
"Optional_Lowlife_Quest_Temple5_Lowlife_Default","And you didn't tell me because…?"
"Optional_Lowlife_Quest_Temple6_Nel_NPC","This was more fun!"
"Optional_Lowlife_Quest_Temple7_Lowlife_Default","For you and Misaye, I'm sure."
"Optional_Lowlife_Quest_Temple8_Lowlife_Default","Well, I won't be a grouch about it."
"Optional_Lowlife_Quest_Temple9_Nel_NPC","Aww! Misaye loves to tease a grouch!"
"Optional_Lowlife_Quest_Temple10_Nel_NPC","Ask properly!"
"Optional_Lowlife_Quest_Temple11_Lowlife_Default","Really?"
"Optional_Lowlife_Quest_Temple12_Nel_NPC","Rules are rules!"
"Optional_Lowlife_Quest_Temple13_Lowlife_Default","Rules - you? Oh, wait - only when it's fun, right?"
"Optional_Lowlife_Quest_Temple14_Nel_NPC","You're learning!"
"Optional_Lowlife_Quest_Temple15_Lowlife_Default","All right, then. chaplain Nel - may I please have a bowl of soup?"
"Optional_Lowlife_Quest_Temple16_Nel_NPC","Of course! It's in that chest."
"Optional_Lowlife_Quest_Temple17_Lowlife_Default","This locked chest? I should have known."
"Optional_Lowlife_Quest_Temple18_Lowlife_Default","Got it!"
"Optional_Lowlife_Quest_Temple19_Lowlife_Default","I can't get it…"
"Optional_Lowlife_Quest_Temple20_Nel_NPC","Make a donation to Misaye for luck?"
"Optional_Lowlife_Quest_Temple21_ChoiceA_WRITTEN","<i>Give 1 gold piece</i>"
"Optional_Lowlife_Quest_Temple22_ChoiceB_WRITTEN","Refuse"
"Optional_Lowlife_Quest_Temple22_Lowlife_Default","Take it, you crook."
"Optional_Lowlife_Quest_Temple23_Lowlife_Default","I don't think so."
"Optional_Lowlife_Quest_Temple24_Nel_NPC","Your coin made Misaye smile!"
"Optional_Lowlife_Quest_Temple25_Nel_NPC","Try again, Misaye will help, this time."
"Optional_Lowlife_Quest_Temple26_Lowlife_Default","Still nothing!"
"Optional_Lowlife_Quest_Temple27_Nel_NPC","Maybe you need to be more generous!"
"Optional_Lowlife_Quest_Temple28_Nel_NPC","You probably used the wrong number…"
"Optional_Lowlife_Quest_Temple29_ChoiceA_WRITTEN","<i>Give 5 gold pieces</i>"
"Optional_Lowlife_Quest_Temple30_ChoiceB_WRITTEN","Refuse"
"Optional_Lowlife_Quest_Temple30_Nel_NPC","Fine. Let's hope your skills are up to it."
"Optional_Lowlife_Quest_Temple31_Nel_NPC","Have you trained in your skills since the last time?"
"Optional_Lowlife_Quest_Temple32_Nel_NPC","You're welcome. Misaye's laughing!"
"Optional_Lowlife_Quest_Temple22_ChoiceG_WRITTEN","<i>Give 200 gold pieces</i>"
"Optional_Lowlife_Quest_Temple22_ChoiceF_WRITTEN","<i>Give 100 gold pieces</i>"
"Optional_Lowlife_Quest_Temple22_ChoiceE_WRITTEN","<i>Give 50 gold pieces</i>"
"Optional_Lowlife_Quest_Temple22_ChoiceD_WRITTEN","<i>Give 20 gold pieces</i>"
"Optional_Lowlife_Quest_Temple22_ChoiceC_WRITTEN","<i>Give 10 gold pieces</i>"
"Optional_Lowlife_Quest90_Scavengers2_Bagmordah_NPC","You're back! Did you get it?"
"Optional_Lowlife_Quest91_Scavengers2_Lowlife_Default","Here! And you mentioned a reward?"
"Optional_Lowlife_Quest92_Scavengers2_Bagmordah_NPC","Beside my undying gratitude? All right. Here."
"Optional_Lawkeeper_Quest1_Lawkeeper_Default","Hey, shorty! You in the army?"
"Optional_Lawkeeper_Quest2_Stig_NPC","Don't call me that! I'm a Royal Guard, you know."
"Optional_Lawkeeper_Quest3_Lawkeeper_Default","You… really? The Princess, and all?"
"Optional_Lawkeeper_Quest4_Stig_NPC","Yeah. Those your friends?"
"Optional_Lawkeeper_Quest5_Friendly_Default","We are. How do you know each other?"
"Optional_Lawkeeper_Quest6_Stig_NPC","You didn't tell them?"
"Optional_Lawkeeper_Quest7_Stig_NPC","We were in the City Guard together."
"Optional_Lawkeeper_Quest8_Lawkeeper_Default","And we both… upgraded."
"Optional_Lawkeeper_Quest9_Stig_NPC","Anyway, I need help."
"Optional_Lawkeeper_Quest10_Stig_NPC","I think someone's rotten in the Guard."
"Optional_Lawkeeper_Quest11_Selfpres_Default","That's reassuring…"
"Optional_Lawkeeper_Quest12_Pragmatic_Default","We have important things to do, mind you."
"Optional_Lawkeeper_Quest13_Lawkeeper_Default","Hey, Stig is my friend!"
"Optional_Lawkeeper_Quest14_Pragmatic_Default","Fine."
"Optional_Lawkeeper_Quest15_Stig_NPC","I need to go. Meet me at the Palace entrance when you… have time."
"Optional_Lawkeeper_Quest16_Lawkeeper_Default","Hey, Stig!"
"Optional_Lawkeeper_Quest17_Stig_NPC","Hey, there. You ready?"
"Optional_Lawkeeper_Quest18_Lawkeeper_Default","Sure."
"Optional_Lawkeeper_Quest21_Any","So, what can we do to help?"
"Optional_Lawkeeper_Quest22_Stig_NPC","I have four suspects. Here are their names and posts."
"Optional_Lawkeeper_Quest23_Stig_NPC","It won't be easy."
"Optional_Lawkeeper_Quest24_Stig_NPC","They mustn't know I suspect them."
"Optional_Lawkeeper_Quest25_Lawkeeper_Default","We'll check them out - no problem!"
"Optional_Lawkeeper_Quest26_Stig_NPC","Strike true!"
"Optional_Lawkeeper_Quest_HighBridge27_Cynical_Default","All right. Stig says he should be leaving soon."
"Optional_Lawkeeper_Quest_HighBridge28_Lawful_Default","There he goes. Let him get a head start."
"Optional_Lawkeeper_Quest_HighBridge29_Lawful_Default","…let's find a spot with a good view and wait for the night."
"Optional_Lawkeeper_Quest_HighBridge30_Cynical_Default","Now that's a conspiracy!"
"Optional_Lawkeeper_Quest_HighBridge31_Cynical_Default","There might be an angry husband."
"Optional_Lawkeeper_Quest_HighBridge32_Cynical_Default","It might be worth an arrest."
"Optional_Lawkeeper_Quest_HighBridge33_Lawkeeper_Default","Shut up!"
"Optional_Lawkeeper_Quest_SnowAlliance34_Friendly_Default","Clear skies!"
"Optional_Lawkeeper_Quest_SnowAlliance35_SnowAllianceGuard_NPC","I know you - you're the Sorak killers!"
"Optional_Lawkeeper_Quest_SnowAlliance36_Lawkeeper_Default","Anything you want to share… off the books?"
"Optional_Lawkeeper_Quest_SnowAlliance37_SnowAllianceGuard_NPC","What?"
"Optional_Lawkeeper_Quest_SnowAlliance38_Lawkeeper_Default","A little business of yours."
"Optional_Lawkeeper_Quest_SnowAlliance39_SnowAllianceGuard_NPC","Oh. Sure."
"Optional_Lawkeeper_Quest_SnowAlliance40_SnowAllianceGuard_NPC","Not here, though. Meet me at the promontory, tonight."
"Optional_Lawkeeper_Quest_SnowAlliance41_SnowAllianceGuard_NPC","Quiet place. I like it."
"Optional_Lawkeeper_Quest_SnowAlliance42_Lawkeeper_Default","So, what have you got?"
"Optional_Lawkeeper_Quest_SnowAlliance43_SnowAllianceGuard_NPC","In a rush, eh? All right. Here."
"Optional_Lawkeeper_Quest_SnowAlliance44_Lawkeeper_Default","Booze? Really?"
"Optional_Lawkeeper_Quest_SnowAlliance45_SnowAllianceGuard_NPC","Hey, you asked for it!"
"Optional_Lawkeeper_Quest_SnowAlliance46_SnowAllianceGuard_NPC","My boss would kill me for selling New Empire liquor."
"Optional_Lawkeeper_Quest_SnowAlliance47_Lawkeeper_Default","This isn't illegal?"
"Optional_Lawkeeper_Quest_SnowAlliance48_SnowAllianceGuard_NPC","Of course not! Just… you know… Imperial. Slaver stuff."
"Optional_Lawkeeper_Quest_SnowAlliance49_Lawkeeper_Default","Never mind. Our mistake. Sorry to waste your time."
"Optional_Lawkeeper_Quest_Drunk50_Drunk_NPC","This is my seat!"
"Optional_Lawkeeper_Quest_Drunk51_Drunk_NPC","I always sit here!"
"Optional_Lawkeeper_Quest_Drunk52_Drunk_NPC","You're a strange bunch, you know that?"
"Optional_Lawkeeper_Quest_Drunk53_Drunk_NPC","Even stranger than that Arwin Merton."
"Optional_Lawkeeper_Quest_Drunk54_Drunk_NPC","Are you gonna say something?"
"Optional_Lawkeeper_Quest_Drunk55_Drunk_NPC","Knew it. You Council pawns are fake."
"Optional_Lawkeeper_Quest_Drunk56_Drunk_NPC","Killed Soraks? Right. And I've got a dragon in my pocket."
"Optional_Lawkeeper_Quest_Drunk57_Drunk_NPC","Now you're pissing me off."
"Optional_Lawkeeper_Quest_Drunk58_Lawkeeper_Default","Well, I'm not sure he's smart enough to be corrupt."
"Optional_Lawkeeper_Quest_Drunk59_Any_Default","Think he can work? He can barely stand!"
"Optional_Lawkeeper_Quest_Drunk60_Any_Default","Let's go and see, then."
"Optional_Lawkeeper_Quest_Drunk61_Lawkeeper_Default","What is he doing?"
"Optional_Lawkeeper_Quest_Drunk62_Partner_Default","Hijacking a crate from a delivery."
"Optional_Lawkeeper_Quest_Drunk63_Lawkeeper_Default","Let's see what's in it."
"Optional_Lawkeeper_Quest_Drunk64_Lawkeeper_Default","Flowers?"
"Optional_Lawkeeper_Quest_Drunk65_Herbalism_Default","Angry Violets, hundreds of them."
"Optional_Lawkeeper_Quest_Drunk66_Drunk_NPC","Hey! What are you doing?"
"Optional_Lawkeeper_Quest_Drunk67_Persuasion_WRITTEN","We just want a share of the loot."
"Optional_Lawkeeper_Quest_Drunk68_Intimidation_WRITTEN","You're clearly a thief - admit it!"
"Optional_Lawkeeper_Quest_Drunk69_Deception_WRITTEN","We're investigating you for Captain Ironshell."
"Optional_Lawkeeper_Quest_Drunk70_Default_WRITTEN","The question is, what are you doing?"
"Optional_Lawkeeper_Quest_Drunk71_Persuasion_CHOICE","We got you. Let us take some of these and we'll keep quiet."
"Optional_Lawkeeper_Quest_Drunk72_Drunk_FAIL","You Council people really think you can do whatever you like, don't you?"
"Optional_Lawkeeper_Quest_Drunk73_Intimidation_CHOICE","We caught you red-handed. Just confess."
"Optional_Lawkeeper_Quest_Drunk74_Intimidation_FAIL","You're a bunch of idiots, I'll confess that."
"Optional_Lawkeeper_Quest_Drunk75_Deception_FAIL","Captain Ironshell asked us to investigate you."
"Optional_Lawkeeper_Quest_Drunk76_Drunk_FAIL","Oh yeah? That's a good one. She asked me to bring this to the Palace."
"Optional_Lawkeeper_Quest_Drunk77_Default_FAIL","The question is, what are you doing?"
"Optional_Lawkeeper_Quest_Drunk78_Drunk_FAIL","My job. What did you think I was doing?"
"Optional_Lawkeeper_Quest_Drunk79_Lawkeeper_Default","Why did you pick this crate out of the delivery?"
"Optional_Lawkeeper_Quest_Drunk80_Drunk_NPC","Oh, this one? "
"Optional_Lawkeeper_Quest_Drunk81_Drunk_NPC","Let me think. "
"Optional_Lawkeeper_Quest_Drunk82_Drunk_NPC","This is for her Royal Highness, going through Captain Ironshell directly."
"Optional_Lawkeeper_Quest_Drunk83_Drunk_NPC","I'm sure the Princess will appreciate you rummaging through her personal stuff."
"Optional_Lawkeeper_Quest_Drunk84_Drunk_NPC","As everyone knows, everything for her personal use is tax free."
"Optional_Lawkeeper_Quest_Drunk85_Cynical_Default","I knew that."
"Optional_Lawkeeper_Quest_Drunk86_Drunk_NPC","Ask the Captain. Go right ahead."
"Optional_Lawkeeper_Quest_Drunk87_Lawkeeper_Default","That won't be necessary. Carry on."
"Optional_Lawkeeper_Quest_Temple88_TempleGuard_NPC","Rodric isn't here."
"Optional_Lawkeeper_Quest_Temple89_TempleGuard_NPC","Rodric? He's on an errand."
"Optional_Lawkeeper_Quest_Temple90_Any_Default","Nothing. We're wasting our time."
"Optional_Lawkeeper_Quest_Temple91_Lawkeeper_Default","This Rodric, though - where is he?"
"Optional_Lawkeeper_Quest_Temple92_Any_Default","Let's check again."
"Optional_Lawkeeper_Quest_Temple93_Lawkeeper_Default","You're Rodric?"
"Optional_Lawkeeper_Quest_Temple94_Alrin_NPC","Who's asking?"
"Optional_Lawkeeper_Quest_Temple95_Lawkeeper_Default","We're Council deputies…"
"Optional_Lawkeeper_Quest_End96_Any_Default","What was that?"
"Optional_Lawkeeper_Quest_End97_Any_Default","He's not just a Guard, that's for sure!"
"Optional_Lawkeeper_Quest_End98_Arcana_Default","That's a shadowcaster trick! He can't be far!"
"Optional_Lawkeeper_Quest_End99_Lawkeeper_Default","Look for tracks."
"Optional_Lawkeeper_Quest_End100_Lawkeeper_Default","A secret tunnel? We're on to something here!"
"Optional_Lawkeeper_Quest_End101_Lawkeeper_Default","What have you found?"
"Optional_Lawkeeper_Quest_End102_Any_Default","Enough to implicate Rodric and his friends."
"Optional_Lawkeeper_Quest_End103_Any_Default","They were smuggling goods in and out of the Temple Quarter."
"Optional_Lawkeeper_Quest_End104_Lawkeeper_Default","Hey, Stig!"
"Optional_Lawkeeper_Quest_End105_Stig_NPC","I heard what happened! Rodric's a shadowcaster?"
"Optional_Lawkeeper_Quest_End106_Lawkeeper_Default","Rodric's a corpse. He attacked us with a bunch of his friends."
"Optional_Lawkeeper_Quest_End107_Lawkeeper_Default","Take this. You can follow up and shut down his network."
"Optional_Lawkeeper_Quest_End108_Stig_NPC","Fantastic! Thanks for the help, my friends!"
"Optional_Lawkeeper_Quest_End109_Lawkeeper_Default","Stay in the light, Stig!"
"Optional_Aristocrat_Start1_Mayor_NPC","A moment, if you please, deputy!"
"Optional_Aristocrat_Start2_Aristocrat_Default","Lady Bright-Spark? How may we help you?"
"Optional_Aristocrat_Start3_Mayor_NPC","You could start by not calling me that."
"Optional_Aristocrat_Start4_Aristocrat_Default","As you wish."
"Optional_Aristocrat_Start5_Mayor_NPC","I have a messy business on my desk, and your name's on it."
"Optional_Aristocrat_Start6_Aristocrat_Default","My name?"
"Optional_Aristocrat_Start7_Mayor_NPC","It's an inheritance…"
"Optional_Aristocrat_Start8_Mayor_NPC","…with a bunch of people contesting the will."
"Optional_Aristocrat_Start9_Aristocrat_Default","What? Who died?"
"Optional_Aristocrat_Start10_Mayor_NPC","The honorable Joan Tannerson."
"Optional_Aristocrat_Start11_Aristocrat_Default","Oh. I see."
"Optional_Aristocrat_Start12_Anyother_Default","Family?"
"Optional_Aristocrat_Start13_Aristocrat_Default","She was… my mentor. A renowned lawyer."
"Optional_Aristocrat_Start14_Cynical_Default","You're a lawyer?"
"Optional_Aristocrat_Start15_Aristocrat_Default","Do I look like a lawyer?"
"Optional_Aristocrat_Start16_Cynical_Default","Wouldn't put it past you."
"Optional_Aristocrat_Start17_Aristocrat_Default","What is the mess, exactly?"
"Optional_Aristocrat_Start18_Mayor_NPC","Tannerson left you everything, according to the will."
"Optional_Aristocrat_Start19_Mayor_NPC","Her children aren't happy, and the notary is very… annoying."
"Optional_Aristocrat_Start20_Mayor_NPC","So please - do something. Anything. Just make them stop harassing me."
"Optional_Aristocrat_Start21_Mayor_NPC","I have more important things to deal with."
"Optional_Aristocrat_Start22_Aristocrat_Default","Perhaps I should talk to the children first."
"Optional_Aristocrat_Start23_Mayor_NPC","Do whatever you want, as long as it shuts this notary up!"
"Optional_Aristocrat_Start24_Aristocrat_Default","Right. Thank you… my lady."
"Optional_Aristocrat_Start25_Mayor_NPC","Tsss…"
"Optional_Aristocrat_Drew11_Aristocrat_Default","Drew! How are you holding up?"
"Optional_Aristocrat_Drew12_Drew_NPC","Look - it's the famous heir. Should I bow?"
"Optional_Aristocrat_Drew13_Aristocrat_Default","Listen, I have no idea…"
"Optional_Aristocrat_Drew14_Drew_NPC","Of course! It's just bad luck that you got everything."
"Optional_Aristocrat_Drew15_Aristocrat_Default","Can we talk?"
"Optional_Aristocrat_Drew16_Drew_NPC","Talk to my lawyer. Oh, wait…"
"Optional_Aristocrat_Drew17_Violent_Default","He needs a smack in the mouth."
"Optional_Aristocrat_Drew18_Aristocrat_Default","He's… grieving."
"Optional_Aristocrat_Drew19_Violent_Default","I'll give him something to grieve over."
"Optional_Aristocrat_Lyria11_Aristocrat_Default","Lyria, I'm so very sorry for your loss."
"Optional_Aristocrat_Lyria12_Lyria_NPC","Oh - you're the… well… I knew she liked you, but…"
"Optional_Aristocrat_Lyria13_Aristocrat_Default","Frankly, this all seems like a prank."
"Optional_Aristocrat_Lyria14_Lyria_NPC","Right? That's what I told the notary."
"Optional_Aristocrat_Lyria15_Lyria_NPC","Goodbye."
"Optional_Aristocrat_Lyria16_Lowlife_Default","These people!"
"Optional_Aristocrat_Adria11_Aristocrat_Default","Adria! How are you?"
"Optional_Aristocrat_Adria12_Adria_NPC","Well, sad, of course. You?"
"Optional_Aristocrat_Adria13_Aristocrat_Default","Thanks for asking. A bit down, of course."
"Optional_Aristocrat_Adria14_Aristocrat_Default","She taught me so much."
"Optional_Aristocrat_Adria15_Adria_NPC","I know. She was proud of you."
"Optional_Aristocrat_Adria16_Aristocrat_Default","Thank you. "
"Optional_Aristocrat_Adria17_Aristocrat_Default","Listen - this will. It bothers me…"
"Optional_Aristocrat_Adria18_Aristocrat_Default","…I really don't want to quarrel with you and your siblings."
"Optional_Aristocrat_Adria19_Adria_NPC","I'm afraid you won't have a choice."
"Optional_Aristocrat_Adria110_Adria_NPC","Lyria is a lying bitch, and Drew is a tactless jerk."
"Optional_Aristocrat_Adria111_Aristocrat_Default","What would you do with the inheritance?"
"Optional_Aristocrat_Adria112_Adria_NPC","Me? Share it with the two other sharks, just to stay alive."
"Optional_Aristocrat_Adria113_Aristocrat_Default","Fair enough."
"Optional_Aristocrat_Attack1_Anyother_Default","They're not bandits."
"Optional_Aristocrat_Attack2_Aristocrat_Default","No. More like hired assassins."
"Optional_Aristocrat_Attack3_Anyother_Default","You know what this means."
"Optional_Aristocrat_Attack4_Aristocrat_Default","Stay alert. The notary's mansion might not be safe either."
"Optional_Aristocrat_Quest_Ending1_Cynical_Default","Oh, look - they're all here."
"Optional_Aristocrat_Quest_Ending2_Lyria_NPC","So you left Caer Cyflen without a word. "
"Optional_Aristocrat_Quest_Ending3_Drew_NPC","How rude."
"Optional_Aristocrat_Quest_Ending4_Aristocrat_Default","Can we take this inside?"
"Optional_Aristocrat_Quest_Ending5_Lyria_NPC","Just tell us what you decided and stop wasting our time."
"Optional_Aristocrat_Quest_Ending6_Lyria_NPC","At least share the inheritance. I need it for my research."
"Optional_Aristocrat_Quest_Ending7_Lyria_Default","The Circle of Danantar will reward you."
"Optional_Aristocrat_Quest_Ending8_Drew_NPC","Yeah, right. That inheritance will give me enough to get married…"
"Optional_Aristocrat_Quest_Ending9_Drew_Default","My father-in-law to be is very influential in the Tower of Knowledge, you know."
"Optional_Aristocrat_Quest_Ending10_Aristocrat_Default","Adria?"
"Optional_Aristocrat_Quest_Ending11_Adria_NPC","I respect Mother's decision. It's all yours."
"Optional_Aristocrat_Quest_Ending12_Drew_NPC","What? Did the Soraks replace you or something?"
"Optional_Aristocrat_Quest_Ending13_Lyria_NPC","Even from you, Drew, that's low."
"Optional_Aristocrat_Quest_Ending14_Notary_NPC","Ah, so you are all here."
"Optional_Aristocrat_Quest_Ending15_Notary_NPC","Why didn't you come in?"
"Optional_Aristocrat_Quest_Ending16_Aristocrat_Default","You're right. Let's finish this."
"Optional_Aristocrat_Quest_Ending17_WRITTEN_ChoiceA","The inheritance is mine."
"Optional_Aristocrat_Quest_Ending18_WRITTEN_ChoiceB","<i>Choose an heir from among the children.</i>"
"Optional_Aristocrat_Quest_Ending19_WRITTEN_ChoiceC","<i>Split the inheritance four ways.</i>"
"Optional_Aristocrat_Quest_Ending20_WRITTEN_ChoiceD","<i>Split the inheritance between the children.</i>"
"Optional_Aristocrat_Quest_Ending21_Aristocrat_ChoiceA","Your mother left me everything. Her will should be respected."
"Optional_Aristocrat_Quest_Ending22_Aristocrat_ChoiceC","We'll split the inheritance between the four of us."
"Optional_Aristocrat_Quest_Ending23_Aristocrat_ChoiceD","You should each get a third of the inheritance."
"Optional_Aristocrat_Quest_Ending24_WRITTEN_ChoiceE","<i>Give the inheritance to Lyria.</i>"
"Optional_Aristocrat_Quest_Ending25_WRITTEN_ChoiceF","<i>Give the inheritance to Drew.</i>"
"Optional_Aristocrat_Quest_Ending26_WRITTEN_ChoiceG","<i>Give the inheritance to Adria.</i>"
"Optional_Aristocrat_Quest_Ending27_Aristocrat_ChoiceE","I'll give Lyria the inheritance."
"Optional_Aristocrat_Quest_Ending28_Aristocrat_ChoiceF","I'll give Drew the inheritance."
"Optional_Aristocrat_Quest_Ending29_Aristocrat_ChoiceG","I'll give Adria the inheritance."
"Optional_Aristocrat_Quest_Ending30_Lyria_NPC","Excellent!"
"Optional_Aristocrat_Quest_Ending31_Drew_NPC","By all the gods…"
"Optional_Aristocrat_Quest_Ending32_Drew_NPC","Yes!"
"Optional_Aristocrat_Quest_Ending33_Lyria_NPC","What? Why?"
"Optional_Aristocrat_Quest_Ending34_Adria_NPC","Thank you! I'll share with you both, you know it."
"Optional_Aristocrat_Quest_Ending35_Notary_NPC","Well, that's settled, then."
"Optional_Aristocrat_Quest_Ending36_Notary_NPC","I will magically seal the will."
"Optional_Aristocrat_Quest_Ending37_Notary_NPC","I'm sorry, the law forbids it."
"Optional_Aristocrat_Quest_Ending38_Notary_NPC","You can share it after you accept it, but there must be one single heir."
"Optional_Aristocrat_Quest_Ending39_Notary_NPC","You know… paperwork."
"Optional_Aristocrat_Quest_Ending40_Adria_NPC","Fine… I thought I had cracked you…"
"Optional_Aristocrat_Quest_Ending41_Aristocrat_Default","What?"
"Optional_Aristocrat_Quest_Ending42_Adria_Default","Sorry, sir, this will have to be done outside the law, I'm afraid."
"Optional_Aristocrat_Quest_Ending43_Anyother_Default","She killed all her siblings?"
"Optional_Aristocrat_Quest_Ending44_Cynical_Default","Maybe she was a Sorak agent?"
"Optional_Aristocrat_Quest_Ending45_Aristocrat_Default","They were all my childhood friends…"
"Optional_Aristocrat_Quest_Ending46_Cynical_Default","Oh, yes. Sorry."
"Optional_Aristocrat_Quest_Ending47_Aristocrat_Default","It's over. Let's go."
"NecromancyQuest01_01_Default_Default","Who's this? Seems to like wolves."
"NecromancyQuest01_02_Insight_10_Success","Could be a ranger. Could be a werewolf. Could be something else."
"NecromancyQuest01_03_Kill-CHOICE","Let's kill them!"
"NecromancyQuest01_04_Leave_CHOICE","Let's get out of here!"
"NecromancyQuest01_05_Speak_CHOICE","Let's talk to him."
"NecromancyQuest01_06_Kill_Default","Just someone else to kill. No one out here is friendly, remember?"
"NecromancyQuest01_07_Friendly_Default","Maybe he knows something about the castle. It can't hurt to ask."
"NecromancyQuest01_08_Pragmatic_Default","Out here, there's no such thing as ""can't hurt."" "
"NecromancyQuest01_09_Pragmatic_Default","Didn't your mother tell you never to talk to strangers?"
"NecromancyQuest01_10_Leave_Default","We're not here to make friends, and we have enough enemies. Let's just go!"
"NecromancyQuest01_11_Speak_Default","He might know something about the castle. It can't hurt to ask."
"NecromancyQuest01_12_Persuade_CHOICE","Hello!"
"NecromancyQuest01_13_Intimidate_CHOICE","Get over here!"
"NecromancyQuest01_14_Friendly_Default","Hello! We come in peace! Can we talk to you?"
"NecromancyQuest01_15_Talbut_NPC_Persuasion_20_Success","Talk, then. And stay where you are. I can hear you well enough from here."
"NecromancyQuest01_16_Persuade_Default_20_Success","We're… interested in the castle. Can you tell us anything about it?"
"NecromancyQuest01_17_Talbut_NPC_Persuasion_20_Success","Not much. What do you want to know?"
"NecromancyQuest01_18_Talbut_NPC_Persuasion_20_Failure","You come in peace, do you? Then you're the only peaceful things here."
"NecromancyQuest01_19_Talbut_NPC_Persuasion_20_Failure","Go in peace, before I get tired of being peaceful."
"NecromancyQuest01_20_Intimidate_Default","Hey, you! Get over here!"
"NecromancyQuest01_21_Talbut_NPC_Intimidation_20_Success","I can hear you fine from here. What do you want?"
"NecromancyQuest01_22_Intimidate_Default_20_Success","What do you know about that castle over there?"
"NecromancyQuest01_23_Talbut_NPC_Intimidation_20_Success","What do you want to know?"
"NecromancyQuest01_24_Talbut_NPC_Intimidation_20_Failure","Ha! Aren't you tough?"
"NecromancyQuest01_25_Talbut_NPC_Intimidation_20_Failure","Believe me, you don't want me coming over there."
"NecromancyQuest01_26_Talbut_NPC_Intimidation_20_Failure","Now get lost, before I change my mind!"
"NecromancyQuest01_27_Default_CHOICE","Who lives there?"
"NecromancyQuest01_28_Fighter_CHOICE","How strong is the garrison?"
"NecromancyQuest01_29_Authority_CHOICE","Who is its ruler?"
"NecromancyQuest01_30_Default_Default","Who lives there? What can you tell us about them?"
"NecromancyQuest01_31_Talbut_NPC","I deal with the guard captain. Name's Adam the Twelfth. Undead now."
"NecromancyQuest01_32_Talbut_NPC","He lets us hunt here and we tell him who comes and goes."
"NecromancyQuest01_33_Default_Default","Sounds like a good arrangement. So you've never been inside the castle?"
"NecromancyQuest01_34_Talbut_NPC","No."
"NecromancyQuest01_35_Default_Default","And there's no one else outside the castle?"
"NecromancyQuest01_36_Default_Default","Just a ghost - a dwarf. Doesn't seem dangerous."
"NecromancyQuest01_37_Fighter_Default","What's the garrison like? Strong? Weak? Monsters?"
"NecromancyQuest01_38_Talbut_NPC","The captain's a wraith, or something similar. The guard's mostly skeletons."
"NecromancyQuest01_39_Fighter_Default","Mostly?"
"NecromancyQuest01_40_Talbut_NPC","That's what I've seen from outside. Never been inside."
"NecromancyQuest01_41_Authority_Default","Who rules the castle? Or should I rather ask what?"
"NecromancyQuest01_42_Talbut_NPC","Name's Mardracht. Probably undead, but I never met him."
"NecromancyQuest01_43_Authority_Default","Probably undead? Why do you say that?"
"NecromancyQuest01_44_Talbut_NPC","Undead or a necromancer, is my guess. Everyone I've seen there is undead."
"NecromancyQuest01_45_WRITTEN_Exit","Thanks, that's all."
"NecromancyQuest01_45_Goodbye_Default","Many thanks for the information, uh - I didn't catch your name?"
"NecromancyQuest01_46_Talbut_NPC","Talbut."
"NecromancyQuest02_01_Starter_Normal","Look! What's that?"
"NecromancyQuest02_02_Partner_Normal","Some kind of incorporeal being - undead, most likely."
"NecromancyQuest02_03_Starter_Normal","Look! That must be the dwarf ghost we heard about!"
"NecromancyQuest02_04_Kill-CHOICE","Let's destroy it!"
"NecromancyQuest02_05_Leave_CHOICE","Let's keep moving."
"NecromancyQuest02_06_Speak_CHOICE","Let's talk to him."
"NecromancyQuest02_07_Kill_Default","The undead are an affront to nature! They must be destroyed!"
"NecromancyQuest02_08_Leave_Default","An unnecessary fight is an unnecessary risk. Let's move on."
"NecromancyQuest02_09_Speak_Default","I'll take information where I can get it - even from a ghost."
"NecromancyQuest02_10_Persuade_CHOICE","We have questions."
"NecromancyQuest02_11_Intimidate_CHOICE","Get over here!"
